11020,PE,11:07:24 AM,1575648444,11,10,40.604095,-75.380688,Pi Beta Phi,,2019-12-06T16:07:27.169Z
11020,PE,11:07:30 AM,1575648450,13,88,40.604214,-75.380353,Pi Beta Phi,,2019-12-06T16:07:32.172Z
11020,PE,11:07:36 AM,1575648456,11,104,40.604099,-75.379962,Pi Beta Phi,,2019-12-06T16:07:37.173Z
11020,PE,11:07:36 AM,1575648456,11,104,40.604099,-75.379962,Pi Beta Phi,,2019-12-06T16:07:42.176Z
11020,PE,11:07:42 AM,1575648462,13,78,40.604112,-75.379571,Pi Beta Phi,,2019-12-06T16:07:47.177Z
11020,PE,11:07:48 AM,1575648468,13,47,40.604324,-75.379219,Pi Beta Phi,,2019-12-06T16:07:52.178Z
11020,PE,11:07:54 AM,1575648474,7,55,40.604499,-75.379008,Pi Beta Phi,,2019-12-06T16:07:57.179Z
11020,PE,11:08:00 AM,1575648480,4,56,40.604542,-75.378870,Pi Beta Phi,,2019-12-06T16:08:02.181Z
11020,PE,11:08:06 AM,1575648486,9,359,40.604758,-75.378817,,Taylor College,2019-12-06T16:08:07.182Z
11020,PE,11:08:06 AM,1575648486,9,359,40.604758,-75.378817,,Taylor College,2019-12-06T16:08:12.182Z
11020,PE,11:08:12 AM,1575648492,9,355,40.605026,-75.378867,,Taylor College,2019-12-06T16:08:17.184Z
11020,PE,11:08:18 AM,1575648498,0,353,40.605121,-75.378908,,Taylor College,2019-12-06T16:08:22.184Z
11020,PE,11:08:18 AM,1575648498,0,353,40.605121,-75.378908,,Taylor College,2019-12-06T16:08:27.186Z
11020,PE,11:08:18 AM,1575648498,0,353,40.605121,-75.378908,,Taylor College,2019-12-06T16:08:32.187Z
11020,PE,11:08:18 AM,1575648498,0,353,40.605121,-75.378908,,Taylor College,2019-12-06T16:08:37.188Z
11020,PE,11:08:18 AM,1575648498,0,353,40.605121,-75.378908,,Taylor College,2019-12-06T16:08:42.189Z
11020,PE,11:08:18 AM,1575648498,0,353,40.605121,-75.378908,,Taylor College,2019-12-06T16:08:47.189Z
11020,PE,11:08:18 AM,1575648498,0,353,40.605121,-75.378908,,Taylor College,2019-12-06T16:08:52.191Z
11020,PE,11:08:18 AM,1575648498,0,353,40.605121,-75.378908,,Taylor College,2019-12-06T16:08:57.192Z
11020,PE,11:08:18 AM,1575648498,0,353,40.605121,-75.378908,,Taylor College,2019-12-06T16:09:02.193Z
11020,PE,11:08:18 AM,1575648498,0,353,40.605121,-75.378908,,Taylor College,2019-12-06T16:09:07.194Z
11020,PE,11:09:10 AM,1575648550,10,284,40.605253,-75.380339,Taylor College,,2019-12-06T16:09:12.194Z
